"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US10010","ZCTA5 10010","16192","1320","4.9","1.5","2.8","2.4","4.2","2.5","4.2","1.6","2.8","1.2","6.7","2.0","6.2","1.8","14.8","3.2","11.1","2.5","42.1","4.0","156127","11635","253684","32816","33.1","(X)","(X)","(X)","(X)","(X)","6113","859","0.8","1.2","0.0","0.7","4.2","5.2","0.9","0.9","2.4","2.1","5.1","2.9","4.1","2.4","11.7","4.6","11.3","3.5","59.4","7.9","224893","36165","354599","70019","(X)","(X)","39.8","(X)","(X)","(X)","4728","823","0.0","0.8","0.0","0.8","1.2","1.4","1.2","1.2","2.2","2.5","0.9","1.1","4.6","2.7","12.9","5.8","7.2","3.6","69.9","8.0","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10079","914","7.4","2.4","4.6","3.8","4.3","2.2","6.3","2.6","3.1","1.5","8.0","2.8","7.7","2.8","16.4","3.8","10.8","3.3","31.6","4.9","118003","13128","191753","27582","(X)","(X)","(X)","(X)","29.0","(X)",
"860Z200US10011","ZCTA5 10011","28277","1350","4.5","1.2","2.8","1.3","3.9","1.0","2.4","0.9","6.4","1.6","8.9","2.2","6.5","1.8","15.4","2.2","11.8","1.9","37.4","3.0","146571","13827","238674","17026","30.0","(X)","(X)","(X)","(X)","(X)","8360","846","1.3","1.3","2.6","2.3","3.0","2.3","1.5","1.3","3.5","1.9","3.6","2.0","3.7","2.1","12.5","4.0","9.3","2.5","58.9","5.0","235848","38526","388407","46875","(X)","(X)","37.3","(X)","(X)","(X)","6871","868","0.0","0.6","0.0","0.6","2.6","2.7","1.1","1.1","1.8","1.6","3.0","2.3","2.8","2.1","11.3","3.9","10.4","2.8","67.0","4.9","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19917","1296","5.9","1.5","2.8","1.3","4.2","1.2","2.8","1.2","7.7","2.2","11.1","2.8","7.8","2.4","16.8","2.9","12.8","2.5","28.0","3.5","123191","11840","174915","15113","(X)","(X)","(X)","(X)","26.9","(X)",
"860Z200US10012","ZCTA5 10012","11909","866","7.4","3.5","1.5","1.0","3.9","1.5","3.5","1.6","4.4","1.9","9.7","3.5","7.9","2.1","18.8","3.9","9.4","2.7","33.5","3.8","130938","16044","219222","25204","35.0","(X)","(X)","(X)","(X)","(X)","3593","531","3.7","2.4","0.4","0.6","3.0","2.3","4.8","2.9","3.0","2.1","7.7","4.9","3.0","1.9","14.8","7.5","7.3","4.0","52.3","8.1","210813","58143","319316","50633","(X)","(X)","41.2","(X)","(X)","(X)","2842","490","3.4","2.8","0.5","0.7","2.6","2.6","2.9","2.7","0.2","0.5","7.5","5.4","2.6","2.0","13.7","8.8","9.0","5.0","57.6","10.3","241176","41573","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8316","752","9.2","4.9","2.1","1.4","4.6","1.9","3.5","2.1","5.1","2.5","9.6","4.3","9.8","2.8","20.6","4.6","10.3","3.2","25.3","4.5","115181","10998","175267","27395","(X)","(X)","(X)","(X)","32.1","(X)",
"860Z200US10013","ZCTA5 10013","12609","1124","4.1","1.6","5.0","1.9","5.5","2.0","2.5","1.1","3.0","1.2","8.4","3.6","7.5","2.5","12.4","2.9","10.2","3.0","41.6","5.1","159474","34293","385678","76572","38.4","(X)","(X)","(X)","(X)","(X)","6489","832","1.3","1.2","1.4","1.2","4.4","2.5","3.6","2.0","2.9","1.8","10.1","6.4","5.4","3.1","12.9","3.8","7.3","3.4","50.7","9.3","209681","85806","527271","142314","(X)","(X)","41.6","(X)","(X)","(X)","5296","796","0.1","0.2","1.2","1.2","2.2","2.7","3.6","2.2","2.8","1.9","10.0","7.5","3.0","2.0","9.3","3.4","8.1","3.9","59.6","10.2","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6120","682","7.0","2.8","8.7","3.6","6.6","3.2","1.7","1.0","3.0","1.5","6.6","2.4","9.5","3.9","12.3","4.2","13.3","6.2","31.4","5.4","122479","29582","233573","39152","(X)","(X)","(X)","(X)","34.6","(X)",
"860Z200US10014","ZCTA5 10014","17682","980","4.4","1.7","1.8","1.1","3.1","1.3","2.2","0.8","4.9","1.7","7.4","1.8","9.8","2.1","12.9","2.8","9.8","2.5","43.9","3.3","167254","11392","276638","24394","30.1","(X)","(X)","(X)","(X)","(X)","5181","628","0.8","0.9","0.5","0.7","0.4","0.7","0.3","0.4","5.7","3.8","5.5","3.2","5.1","2.7","8.7","4.5","11.3","4.3","61.7","6.6","250,000+","***","477248","74139","(X)","(X)","34.0","(X)","(X)","(X)","4477","582","0.9","1.1","0.0","0.9","0.5","0.8","0.0","0.9","4.8","4.2","4.4","3.4","5.3","2.8","6.9","4.7","11.5","4.3","65.5","6.8","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12501","974","5.8","2.4","2.5","1.5","4.2","1.7","3.0","1.2","4.6","1.7","8.1","2.1","11.8","2.7","14.8","3.5","8.9","3.6","36.3","3.9","130176","11092","192012","14824","(X)","(X)","(X)","(X)","28.2","(X)",
"860Z200US10016","ZCTA5 10016","30164","1375","6.0","1.4","2.0","0.8","4.0","2.2","3.2","1.6","3.7","1.4","7.9","1.9","7.4","1.4","15.2","2.6","9.8","1.9","40.9","3.2","153065","17848","217368","14687","32.3","(X)","(X)","(X)","(X)","(X)","8528","1114","3.0","2.0","1.0","1.0","4.9","5.5","0.8","0.8","2.0","1.3","4.9","2.7","2.9","1.7","7.2","2.9","9.1","2.8","64.2","6.4","250,000+","***","344815","37591","(X)","(X)","37.4","(X)","(X)","(X)","6926","836","2.5","2.0","0.2","0.4","1.1","1.1","1.0","1.0","2.2","1.5","5.7","3.2","2.3","1.5","5.2","2.3","9.0","3.3","70.8","6.5","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21636","1274","7.1","1.9","2.7","1.1","3.6","1.9","4.1","2.2","4.5","1.9","9.1","2.3","9.2","1.8","18.9","3.3","9.6","2.5","31.2","3.6","120930","10001","165049","11497","(X)","(X)","(X)","(X)","30.0","(X)",
"860Z200US10017","ZCTA5 10017","9529","874","4.2","2.2","4.5","2.9","2.5","1.6","7.5","4.9","5.7","3.1","9.9","3.5","7.8","3.7","12.3","3.8","13.0","4.0","32.5","5.8","132518","24007","182585","24914","29.5","(X)","(X)","(X)","(X)","(X)","2667","605","2.7","3.0","0.0","1.5","0.0","1.5","1.3","2.1","3.5","4.7","7.2","5.7","10.2","8.5","5.0","4.6","9.0","6.7","61.2","11.4","240125","59826","292977","53167","(X)","(X)","21.9","(X)","(X)","(X)","2237","533","3.3","3.6","0.0","1.8","0.0","1.8","1.5","2.5","0.7","1.2","6.0","6.2","7.1","6.0","5.9","5.3","8.7","7.5","66.8","11.1","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6862","835","4.8","2.9","6.3","3.9","3.5","2.3","9.9","6.6","6.5","3.8","11.0","4.3","7.0","4.0","15.2","5.0","14.6","5.1","21.3","5.0","107917","32247","139680","19004","(X)","(X)","(X)","(X)","32.5","(X)",
"860Z200US10018","ZCTA5 10018","4901","469","7.4","3.6","2.9","2.0","3.3","2.2","3.6","3.0","4.6","2.6","8.1","4.4","9.9","3.2","15.2","4.8","7.5","2.9","37.4","6.5","133042","30991","219569","32992","23.2","(X)","(X)","(X)","(X)","(X)","1467","314","5.3","5.8","2.9","4.1","6.1","5.5","0.0","2.7","4.3","3.9","4.0","4.2","12.6","6.5","10.4","7.6","1.7","1.9","52.8","11.7","220391","106011","319434","81939","(X)","(X)","33.9","(X)","(X)","(X)","1185","295","3.6","5.8","3.6","5.1","6.4","6.7","0.0","3.3","2.4","2.8","4.7","5.1","5.9","7.1","7.2","7.9","2.1","2.4","64.1","12.8","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3434","421","8.3","4.6","2.9","2.5","2.2","1.8","5.1","4.3","4.7","3.0","9.8","6.3","8.8","4.1","17.3","5.7","9.9","4.1","30.9","6.5","118281","28874","175886","23231","(X)","(X)","(X)","(X)","18.6","(X)",
"860Z200US10019","ZCTA5 10019","26900","1694","6.6","1.8","3.9","1.8","7.4","3.2","3.6","1.5","6.0","1.7","7.9","3.0","8.3","1.8","11.7","2.4","11.9","2.3","32.9","3.7","121835","16472","198898","18779","26.3","(X)","(X)","(X)","(X)","(X)","7667","785","3.7","2.1","0.3","0.3","1.6","1.2","3.5","2.6","6.8","3.5","6.5","3.2","7.5","3.2","12.8","4.6","10.0","3.5","47.4","6.6","178940","40310","303842","40791","(X)","(X)","33.8","(X)","(X)","(X)","5699","703","1.2","1.1","0.2","0.4","1.3","1.3","2.5","2.4","4.9","3.5","6.2","3.0","4.0","3.3","9.8","3.9","10.0","4.0","59.7","7.2","242898","34225","N","N","(X)","(X)","(X)","(X)","(X)","(X)","19233","1713","7.7","2.5","5.4","2.4","9.8","4.5","3.7","1.8","5.8","2.1","8.7","4.1","8.1","2.3","11.2","2.7","12.7","2.9","26.9","4.2","103502","15415","156350","16621","(X)","(X)","(X)","(X)","23.2","(X)",
"860Z200US10020","ZCTA5 10020","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","13","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US10021","ZCTA5 10021","20319","1392","4.3","2.0","1.0","0.7","2.7","1.1","3.8","1.5","5.0","2.3","9.4","3.0","9.3","2.5","12.8","2.6","10.3","2.7","41.3","4.1","156712","18139","279563","28423","42.0","(X)","(X)","(X)","(X)","(X)","9515","1106","0.4","0.5","0.2","0.3","0.7","0.6","2.4","1.8","2.2","1.6","6.2","3.0","8.6","3.9","7.5","2.7","10.5","3.8","61.3","5.8","250,000+","***","425586","52050","(X)","(X)","42.6","(X)","(X)","(X)","8685","1019","0.5","0.6","0.2","0.3","0.4","0.5","2.4","2.0","1.0","0.9","4.5","2.6","8.4","4.1","7.5","2.9","11.3","4.1","63.8","5.7","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10804","1116","7.7","3.7","1.7","1.3","4.5","2.0","5.0","2.2","7.9","4.0","11.9","4.2","10.0","2.8","17.6","4.1","9.9","3.4","23.7","4.6","102624","16174","149951","17901","(X)","(X)","(X)","(X)","41.2","(X)",
"860Z200US10022","ZCTA5 10022","18627","1382","4.4","1.8","1.3","0.7","5.3","2.7","1.7","0.7","4.6","2.1","5.7","1.8","9.6","2.4","11.5","2.1","12.0","2.7","43.9","4.6","171038","21200","283490","28428","41.2","(X)","(X)","(X)","(X)","(X)","7884","1078","0.6","0.7","0.1","0.1","5.2","5.8","1.0","0.7","3.3","2.5","2.9","1.8","5.9","4.2","4.8","1.9","13.9","6.1","62.3","7.5","250,000+","***","407587","48780","(X)","(X)","51.7","(X)","(X)","(X)","6994","1045","0.4","0.7","0.1","0.1","4.9","6.5","0.6","0.7","3.1","3.0","3.1","2.0","2.6","1.7","3.9","1.7","15.0","6.5","66.2","7.7","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10743","984","7.1","3.2","2.3","1.2","5.4","2.6","2.1","1.1","5.5","3.0","7.9","2.7","12.4","3.5","16.3","3.5","10.6","2.8","30.4","5.4","120932","14308","192082","27983","(X)","(X)","(X)","(X)","33.5","(X)",
"860Z200US10023","ZCTA5 10023","36881","1669","4.8","1.2","3.0","1.2","3.7","1.1","3.3","1.0","4.2","1.0","10.7","1.7","8.0","1.5","11.4","1.8","10.4","1.9","40.6","2.8","157866","17751","255254","14912","36.1","(X)","(X)","(X)","(X)","(X)","14476","1326","1.7","1.1","0.7","0.8","1.1","0.8","2.0","1.3","1.9","1.0","7.4","3.0","4.4","1.6","9.5","2.5","7.8","1.8","63.5","4.3","250,000+","***","379578","31892","(X)","(X)","38.6","(X)","(X)","(X)","11736","1243","0.0","0.1","0.0","0.3","1.2","0.9","0.9","0.9","1.7","1.0","5.0","2.6","3.3","1.5","8.7","2.9","8.1","2.2","71.1","4.9","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22405","1571","6.9","2.0","4.5","2.0","5.4","1.7","4.2","1.5","5.7","1.7","13.0","2.4","10.2","2.3","12.4","2.7","12.0","3.3","25.7","3.0","100986","18803","174361","16864","(X)","(X)","(X)","(X)","34.3","(X)",
"860Z200US10024","ZCTA5 10024","29447","1909","3.8","1.6","2.2","1.0","2.5","0.9","3.2","0.9","3.4","1.4","7.4","2.4","6.3","1.5","14.7","2.7","10.8","2.6","45.6","3.8","182614","10776","311852","24538","37.9","(X)","(X)","(X)","(X)","(X)","14502","1435","2.6","2.5","1.1","1.0","0.2","0.4","1.6","0.9","1.9","2.1","2.1","0.9","4.3","1.6","14.7","6.0","8.6","2.8","62.9","5.9","250,000+","***","454629","44857","(X)","(X)","41.1","(X)","(X)","(X)","12395","1287","0.0","0.3","0.8","1.1","0.3","0.4","1.7","1.1","1.9","2.4","2.0","1.0","3.5","1.5","11.7","5.3","8.5","2.9","69.5","5.6","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14945","1558","4.9","1.9","3.3","1.6","4.7","1.7","4.9","1.7","4.9","2.1","12.6","4.5","8.5","2.3","17.3","2.7","10.2","2.3","28.7","4.7","114392","11220","171036","21195","(X)","(X)","(X)","(X)","31.4","(X)",
"860Z200US10025","ZCTA5 10025","41029","1381","8.3","1.6","4.1","1.1","5.7","1.2","4.9","1.8","4.9","1.1","8.2","1.5","9.9","1.5","15.5","2.1","8.0","1.4","30.5","2.3","109195","7981","187891","11804","33.9","(X)","(X)","(X)","(X)","(X)","19284","1149","3.5","1.8","1.9","1.2","2.7","1.0","4.4","3.1","4.0","1.7","6.4","2.0","8.6","1.7","15.8","3.7","9.6","2.3","43.1","4.4","157394","20597","265787","22161","(X)","(X)","34.9","(X)","(X)","(X)","13163","1037","1.2","0.9","0.3","0.5","1.2","0.8","2.7","3.0","1.1","0.8","4.9","1.9","4.9","2.0","14.8","4.4","12.4","2.9","56.5","5.2","233036","35513","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21745","1120","13.1","2.4","6.1","1.8","8.1","2.1","5.4","1.8","5.8","1.6","10.0","2.2","11.2","2.3","15.8","2.7","6.6","1.6","18.0","2.9","76970","8315","115496","10982","(X)","(X)","(X)","(X)","31.6","(X)",
"860Z200US10026","ZCTA5 10026","15537","988","6.0","1.6","6.6","1.9","8.7","2.5","7.1","4.1","9.3","2.4","12.8","2.3","9.9","2.0","12.9","2.8","9.1","1.8","17.6","2.7","74140","6817","126720","10877","40.7","(X)","(X)","(X)","(X)","(X)","7321","601","4.0","2.2","2.2","1.3","5.9","2.8","4.1","2.3","12.1","3.7","14.5","3.5","6.6","2.6","12.7","3.8","10.8","2.7","27.0","4.2","103169","22554","170148","17076","(X)","(X)","51.5","(X)","(X)","(X)","3848","477","1.0","1.2","0.0","1.0","3.6","3.2","3.2","3.3","4.6","2.5","8.4","3.8","5.6","3.1","11.5","5.0","15.0","4.5","47.1","6.5","193537","20229","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8216","886","7.8","2.7","10.5","3.2","11.1","4.1","9.7","7.1","9.0","3.0","11.6","3.4","11.7","2.9","13.1","4.2","6.4","2.1","9.0","2.4","55453","10409","86028","9491","(X)","(X)","(X)","(X)","30.6","(X)",
"860Z200US10027","ZCTA5 10027","24509","1021","11.9","2.3","6.7","1.3","9.9","2.0","5.4","1.6","7.6","1.8","13.0","2.3","9.7","1.7","11.2","1.8","8.3","2.3","16.3","2.4","64220","5357","116529","9607","46.8","(X)","(X)","(X)","(X)","(X)","10994","736","11.2","3.2","3.8","2.0","7.6","2.3","4.6","2.0","7.8","2.8","12.3","3.0","7.7","2.4","13.1","3.0","9.1","2.7","22.8","3.4","83204","10550","149424","15431","(X)","(X)","49.8","(X)","(X)","(X)","5617","599","2.3","1.6","2.2","2.0","1.8","1.2","1.7","1.7","6.3","3.3","9.8","3.1","6.7","3.2","16.9","4.5","12.4","4.4","39.8","5.5","154509","20518","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13515","1008","12.5","2.9","9.3","2.2","12.1","2.9","5.9","1.9","8.1","2.5","14.4","3.1","10.2","2.4","10.4","2.3","7.4","3.5","9.7","2.5","52907","6108","86960","10431","(X)","(X)","(X)","(X)","44.1","(X)",
"860Z200US10028","ZCTA5 10028","24901","1656","3.5","1.1","1.8","1.5","3.0","1.2","3.2","1.5","3.2","1.8","8.2","1.6","9.2","2.2","14.2","3.0","9.2","1.6","44.4","4.0","168125","27219","282107","19605","33.2","(X)","(X)","(X)","(X)","(X)","10580","1362","0.9","0.9","0.1","0.2","0.6","0.7","0.7","0.7","1.6","0.9","3.8","1.9","4.0","2.3","8.9","2.8","7.1","2.4","72.2","4.3","250,000+","***","464064","30756","(X)","(X)","35.4","(X)","(X)","(X)","9481","1319","0.6","0.8","0.0","0.4","0.0","0.4","0.6","0.7","1.7","1.0","4.0","2.1","3.8","2.6","7.6","2.9","7.0","2.4","74.8","4.4","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14321","1254","5.5","1.8","3.1","2.5","4.8","1.9","5.1","2.5","4.3","3.0","11.4","2.7","13.0","3.1","18.1","4.7","10.7","2.7","23.9","3.7","106564","17374","147398","15448","(X)","(X)","(X)","(X)","31.6","(X)",
"860Z200US10029","ZCTA5 10029","33098","1601","14.1","2.8","13.1","3.0","11.7","2.1","8.5","1.6","10.2","1.7","14.0","2.2","7.5","1.6","7.0","1.2","4.8","1.2","9.2","1.4","38308","5058","79430","6453","53.7","(X)","(X)","(X)","(X)","(X)","16049","1405","11.6","3.3","10.1","5.5","10.7","2.7","10.4","2.7","11.8","2.7","13.7","3.1","7.7","2.4","6.6","1.7","5.6","2.2","11.8","2.1","43324","7206","97472","11198","(X)","(X)","57.1","(X)","(X)","(X)","5923","624","1.3","1.0","3.5","2.3","8.5","3.9","5.9","3.0","14.5","5.2","11.9","3.9","6.7","2.9","9.3","2.8","10.5","4.4","27.9","4.7","90331","23766","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17049","1303","16.4","3.8","16.4","2.9","13.4","3.2","6.6","1.9","8.3","2.0","13.9","2.9","7.5","2.2","7.0","1.8","3.9","1.3","6.6","1.6","29410","5322","61334","5892","(X)","(X)","(X)","(X)","50.3","(X)",
"860Z200US10030","ZCTA5 10030","13180","836","12.2","2.9","11.1","3.0","11.3","2.7","7.8","2.4","11.6","3.0","13.2","3.4","11.6","4.0","7.7","2.3","4.5","1.9","8.9","2.3","42738","7344","80313","10057","44.0","(X)","(X)","(X)","(X)","(X)","5756","654","9.2","4.4","5.7","3.2","10.8","4.3","7.0","3.9","14.1","4.7","14.3","4.1","10.7","3.8","10.2","4.1","4.3","2.4","13.6","4.9","54711","11466","107303","21677","(X)","(X)","51.0","(X)","(X)","(X)","2081","389","8.5","8.0","0.0","1.9","8.0","4.9","6.6","5.3","7.5","4.5","15.6","7.2","13.8","8.4","13.7","7.0","10.4","6.4","15.9","6.2","79430","22064","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7424","769","14.5","4.5","15.6","4.8","11.6","4.4","8.7","3.0","10.4","4.0","12.1","4.3","12.2","5.8","5.8","2.3","3.9","2.5","5.1","2.2","33455","6536","56910","6434","(X)","(X)","(X)","(X)","37.5","(X)",
"860Z200US10031","ZCTA5 10031","21991","894","8.5","1.7","6.6","1.6","8.7","1.7","7.5","2.2","9.7","2.0","14.0","2.3","11.4","2.2","13.2","2.5","9.4","2.0","11.0","2.1","65067","5780","95724","7491","44.5","(X)","(X)","(X)","(X)","(X)","10922","853","4.4","2.6","4.4","2.0","9.9","2.7","9.0","3.9","11.2","3.2","13.4","3.1","13.4","3.3","13.8","3.3","8.5","2.9","11.9","3.4","67889","10666","100968","12238","(X)","(X)","49.6","(X)","(X)","(X)","5442","619","2.3","2.2","4.9","2.8","8.0","3.9","5.0","3.2","6.0","3.3","13.6","4.7","17.2","5.7","12.9","4.6","12.8","5.3","17.2","5.0","90897","8474","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11069","677","13.8","2.6","8.4","2.3","8.0","2.6","6.3","2.0","8.5","2.7","14.9","3.2","11.5","2.8","11.1","2.6","8.9","2.3","8.7","2.5","55243","5767","81827","7848","(X)","(X)","(X)","(X)","36.4","(X)",
"860Z200US10032","ZCTA5 10032","21359","1040","7.9","1.7","9.8","2.3","8.0","1.9","7.5","1.8","10.2","2.7","17.7","3.1","11.8","2.3","13.7","2.3","6.7","1.5","6.8","1.8","56588","5131","83374","9457","43.8","(X)","(X)","(X)","(X)","(X)","10009","822","6.6","2.5","6.5","2.6","4.8","1.8","9.7","2.9","10.5","3.6","20.9","4.5","11.9","3.0","14.8","4.0","5.2","1.8","9.1","2.9","61633","5318","96316","17526","(X)","(X)","53.0","(X)","(X)","(X)","4289","577","4.3","3.5","4.3","3.2","3.3","2.0","7.2","4.4","9.0","4.1","20.8","5.7","10.0","4.0","18.8","5.7","9.0","3.7","13.2","4.5","76530","17925","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11350","930","9.1","2.5","12.6","3.9","11.0","3.4","5.8","2.3","10.6","3.9","17.3","4.9","11.6","3.4","11.0","2.7","7.1","2.3","3.9","1.6","51577","6873","67382","6877","(X)","(X)","(X)","(X)","34.5","(X)",
"860Z200US10033","ZCTA5 10033","19747","966","9.2","2.2","4.6","1.5","8.3","1.9","6.5","1.9","7.0","2.1","13.8","2.2","10.1","2.4","18.8","2.9","7.5","1.7","14.1","2.8","75585","4795","125737","32208","41.8","(X)","(X)","(X)","(X)","(X)","10899","906","5.5","2.1","2.2","1.3","6.8","2.7","6.4","2.3","6.0","2.0","15.5","3.6","11.0","3.3","19.1","3.9","8.8","2.5","18.8","5.1","94017","14209","163521","59254","(X)","(X)","51.2","(X)","(X)","(X)","5681","787","1.8","1.5","0.7","0.9","2.6","1.9","5.7","3.6","4.8","2.7","8.3","3.3","7.7","2.8","21.5","5.9","13.5","4.1","33.5","8.3","140921","24423","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8848","783","14.7","4.0","8.3","3.2","10.2","3.1","6.9","2.9","8.6","3.6","13.9","3.7","7.0","2.2","18.5","4.0","6.0","2.3","6.0","2.6","52438","14628","72855","7939","(X)","(X)","(X)","(X)","29.2","(X)",
"860Z200US10034","ZCTA5 10034","15462","617","6.0","1.9","7.0","1.9","8.6","2.2","5.9","1.9","9.8","1.9","15.9","2.9","11.1","2.6","16.1","2.6","9.9","2.4","9.6","2.0","69786","9328","96915","8085","43.6","(X)","(X)","(X)","(X)","(X)","8172","592","3.8","2.0","3.2","2.1","8.0","3.4","8.0","3.1","9.2","3.0","14.1","3.6","7.4","2.8","17.1","3.6","14.1","3.7","15.1","3.6","90523","16299","118330","13791","(X)","(X)","53.0","(X)","(X)","(X)","4335","575","2.5","1.9","2.2","3.0","4.8","3.7","2.6","2.3","7.3","2.8","16.6","5.1","6.2","3.8","14.6","3.5","20.2","5.9","23.0","5.2","125807","24224","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7290","646","8.6","3.4","11.3","3.6","10.1","3.3","5.6","2.9","10.1","3.0","17.2","4.6","14.6","4.1","14.5","3.4","5.5","2.6","2.7","1.2","58117","8345","69012","7703","(X)","(X)","(X)","(X)","31.6","(X)",
"860Z200US10035","ZCTA5 10035","15056","802","16.0","2.9","13.4","2.2","11.1","2.0","6.9","1.8","8.8","2.2","12.3","2.4","7.3","1.9","11.7","2.1","6.4","1.9","6.0","1.6","40556","6699","74154","9623","55.8","(X)","(X)","(X)","(X)","(X)","6856","652","10.0","4.2","11.0","3.5","12.1","3.5","8.7","3.2","10.0","3.0","12.0","3.3","6.1","2.6","14.2","3.5","9.3","3.0","6.5","2.6","46813","8862","86555","15249","(X)","(X)","61.8","(X)","(X)","(X)","2734","419","1.1","1.9","4.3","3.1","10.3","6.0","7.9","6.1","12.6","6.3","8.6","4.3","7.6","4.0","20.4","7.6","11.7","4.8","15.5","6.5","96824","22617","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8200","775","21.3","4.7","16.8","4.0","11.0","2.9","5.0","1.5","7.5","2.7","11.9","3.4","7.9","2.7","9.9","2.7","4.1","2.5","4.6","1.7","26242","7892","60677","11762","(X)","(X)","(X)","(X)","50.8","(X)",
